ID,label
2998,8
2999,1
3000,9
3001,1
3002,6
3003,9
3004,7
3005,8
3006,8
3007,6
3008,1
3009,4
3010,4
3011,0
3012,6
3013,2
3014,9
3015,5
3016,8
3017,0
3018,2
3019,9
3020,4
3021,9
3022,8
3023,8
3024,7
3025,3
3026,0
3027,9
3028,8
3029,4
3030,5
3031,5
3032,7
3033,7
3034,1
3035,0
3036,9
3037,4
3038,7
3039,5
3040,7
3041,7
3042,2
3043,7
3044,1
3045,3
3046,6
3047,9
3048,0
3049,3
3050,4
3051,2
3052,1
3053,9
3054,2
3055,8
3056,8
3057,1
3058,4
3059,5
3060,7
3061,0
3062,9
3063,2
3064,5
3065,1
3066,0
3067,2
3068,8
3069,0
3070,1
3071,1
3072,5
3073,2
3074,7
3075,0
3076,8
3077,9
3078,9
3079,1
3080,1
3081,7
3082,7
3083,3
3084,6
3085,2
3086,6
3087,1
3088,0
3089,8
3090,0
3091,4
3092,9
3093,1
3094,3
3095,7
3096,3
3097,1
3098,3
3099,8
3100,9
3101,9
3102,0
3103,6
3104,0
3105,1
3106,2
3107,8
3108,9
3109,0
3110,8
3111,0
3112,0
3113,4
3114,7
3115,2
3116,2
3117,3
3118,3
3119,1
3120,5
3121,1
3122,3
3123,9
3124,2
3125,9
3126,8
3127,6
3128,3
3129,0
3130,4
3131,4
3132,7
3133,0
3134,4
3135,2
3136,6
3137,1
3138,0
3139,4
3140,4
3141,7
3142,5
3143,1
3144,8
3145,2
3146,8
3147,4
3148,8
3149,6
3150,7
3151,6
3152,3
3153,6
3154,2
3155,4
3156,7
3157,1
3158,8
3159,2
3160,2
3161,9
3162,3
3163,2
3164,6
3165,0
3166,2
3167,0
3168,3
3169,7
3170,9
3171,3
3172,9
3173,7
3174,9
3175,6
3176,3
3177,0
3178,1
3179,7
3180,6
3181,3
3182,8
3183,2
3184,8
3185,1
3186,6
3187,0
3188,4
3189,5
3190,4
3191,0
3192,1
3193,4
3194,0
3195,9
3196,2
3197,2
3198,9
3199,2
3200,6
3201,2
3202,8
3203,1
3204,2
3205,6
3206,0
3207,2
3208,6
3209,3
3210,7
3211,5
3212,1
3213,4
3214,7
3215,7
3216,7
3217,3
3218,1
3219,5
3220,5
3221,2
3222,0
3223,7
3224,5
3225,9
3226,6
3227,7
3228,6
3229,7
3230,3
3231,8
3232,3
3233,6
3234,4
3235,0
3236,4
3237,3
3238,8
3239,6
3240,7
3241,3
3242,6
3243,0
3244,0
3245,1
3246,7
3247,4
3248,4
3249,1
3250,9
3251,1
3252,4
3253,6
3254,0
3255,0
3256,4
3257,6
3258,9
3259,1
3260,2
3261,0
3262,1
3263,6
3264,9
3265,8
3266,1
3267,5
3268,2
3269,9
3270,8
3271,8
3272,6
3273,7
3274,5
3275,0
3276,5
3277,7
3278,2
3279,4
3280,7
3281,8
3282,8
3283,9
3284,6
3285,1
3286,6
3287,5
3288,8
3289,9
3290,3
3291,7
3292,4
3293,1
3294,0
3295,6
3296,7
3297,1
3298,0
3299,2
3300,5
3301,9
3302,0
3303,0
3304,9
3305,8
3306,3
3307,9
3308,5
3309,1
3310,9
3311,8
3312,6
3313,0
3314,6
3315,0
3316,0
3317,8
3318,9
3319,3
3320,9
3321,5
3322,1
3323,8
3324,3
3325,7
3326,0
3327,5
3328,2
3329,5
3330,3
3331,0
3332,6
3333,1
3334,6
3335,9
3336,4
3337,3
3338,5
3339,9
3340,5
3341,8
3342,7
3343,3
3344,1
3345,0
3346,5
3347,5
3348,2
3349,9
3350,1
3351,0
3352,2
3353,0
3354,4
3355,9
3356,9
3357,2
3358,0
3359,8
3360,1
3361,7
3362,7
3363,6
3364,4
3365,6
3366,3
3367,3
3368,6
3369,2
3370,5
3371,6
3372,8
3373,5
3374,3
3375,7
3376,7
3377,6
3378,2
3379,2
3380,6
3381,2
3382,8
3383,8
3384,3
3385,3
3386,5
3387,6
3388,8
3389,4
3390,7
3391,5
3392,9
3393,0
3394,3
3395,9
3396,0
3397,5
3398,0
3399,2
3400,7
3401,9
3402,1
3403,3
3404,9
3405,5
3406,1
3407,6
3408,5
3409,8
3410,7
3411,0
3412,1
3413,1
3414,3
3415,4
3416,8
3417,8
3418,6
3419,5
3420,1
3421,6
3422,7
3423,7
3424,8
3425,5
3426,4
3427,1
3428,4
3429,7
3430,3
3431,1
3432,3
3433,9
3434,7
3435,7
3436,6
3437,7
3438,5
3439,2
3440,0
3441,9
3442,0
3443,5
3444,8
3445,8
3446,0
3447,7
3448,1
3449,6
3450,5
3451,4
3452,4
3453,2
3454,0
3455,3
3456,9
3457,8
3458,8
3459,0
3460,6
3461,0
3462,4
3463,7
3464,7
3465,3
3466,3
3467,4
3468,9
3469,7
3470,3
3471,3
3472,8
3473,1
3474,7
3475,5
3476,4
3477,7
3478,0
3479,1
3480,8
3481,6
3482,7
3483,2
3484,5
3485,5
3486,4
3487,8
3488,3
3489,4
3490,8
3491,3
3492,5
3493,4
3494,4
3495,7
3496,2
3497,9
3498,3
3499,1
3500,3
3501,8
3502,3
3503,3
3504,6
3505,5
3506,4
3507,3
3508,8
3509,7
3510,1
3511,1
3512,6
3513,6
3514,0
3515,3
3516,6
3517,1
3518,2
3519,1
3520,3
3521,8
3522,7
3523,7
3524,7
3525,2
3526,5
3527,7
3528,2
3529,1
3530,0
3531,7
3532,7
3533,1
3534,1
3535,0
3536,1
3537,2
3538,6
3539,5
3540,3
3541,8
3542,1
3543,7
3544,4
3545,7
3546,6
3547,9
3548,1
3549,2
3550,4
3551,1
3552,9
3553,6
3554,0
3555,4
3556,8
3557,8
3558,8
3559,3
3560,5
3561,4
3562,0
3563,4
3564,3
3565,7
3566,0
3567,4
3568,8
3569,8
3570,0
3571,9
3572,6
3573,4
3574,9
3575,2
3576,4
3577,4
3578,5
3579,0
3580,5
3581,6
3582,9
3583,1
3584,6
3585,3
3586,6
3587,8
3588,5
3589,4
3590,4
3591,7
3592,6
3593,3
3594,3
3595,7
3596,4
3597,0
3598,5
3599,9
3600,6
3601,2
3602,2
3603,8
3604,9
3605,1
3606,0
3607,5
3608,5
3609,1
3610,9
3611,2
3612,5
3613,7
3614,5
3615,0
3616,8
3617,1
3618,1
3619,9
3620,3
3621,8
3622,8
3623,4
3624,0
3625,9
3626,2
3627,0
3628,2
3629,6
3630,4
3631,1
3632,1
3633,8
3634,1
3635,4
3636,4
3637,2
3638,1
3639,6
3640,3
3641,8
3642,8
3643,3
3644,5
3645,1
3646,6
3647,7
3648,9
3649,9
3650,3
3651,8
3652,6
3653,4
3654,3
3655,5
3656,5
3657,7
3658,8
3659,5
3660,2
3661,8
3662,5
3663,2
3664,3
3665,4
3666,0
3667,3
3668,0
3669,3
3670,1
3671,6
3672,8
3673,1
3674,7
3675,9
3676,0
3677,7
3678,4
3679,4
3680,1
3681,8
3682,6
3683,1
3684,9
3685,3
3686,2
3687,6
3688,7
3689,8
3690,1
3691,2
3692,5
3693,6
3694,4
3695,8
3696,3
3697,3
3698,9
3699,2
3700,3
3701,9
3702,9
3703,6
3704,9
3705,2
3706,5
3707,6
3708,1
3709,9
3710,5
3711,7
3712,2
3713,3
3714,3
3715,0
3716,0
3717,0
3718,0
3719,2
3720,4
3721,3
3722,4
3723,0
3724,9
3725,7
3726,1
3727,4
3728,9
3729,4
3730,7
3731,7
3732,6
3733,4
3734,0
3735,7
3736,1
3737,7
3738,5
3739,3
3740,7
3741,2
3742,4
3743,0
3744,4
3745,3
3746,7
3747,1
3748,5
3749,3
3750,3
3751,3
3752,1
3753,6
3754,7
3755,0
3756,9
3757,0
3758,3
3759,1
3760,3
3761,5
3762,2
3763,2
3764,6
3765,5
3766,3
3767,0
3768,8
3769,3
3770,3
3771,3
3772,3
3773,1
3774,8
3775,1
3776,7
3777,6
3778,0
3779,7
3780,6
3781,7
3782,5
3783,6
3784,9
3785,3
3786,7
3787,6
3788,6
3789,2
3790,6
3791,2
3792,8
3793,4
3794,8
3795,2
3796,4
3797,5
3798,1
3799,5
3800,8
3801,9
3802,9
3803,7
3804,1
3805,3
3806,8
3807,3
3808,9
3809,3
3810,7
3811,1
3812,1
3813,3
3814,7
3815,8
3816,1
3817,3
3818,8
3819,3
3820,7
3821,5
3822,1
3823,7
3824,4
3825,1
3826,7
3827,8
3828,9
3829,1
3830,4
3831,8
3832,3
3833,3
3834,7
3835,4
3836,0
3837,5
3838,7
3839,8
3840,0
3841,6
3842,9
3843,7
3844,3
3845,0
3846,6
3847,4
3848,4
3849,3
3850,7
3851,8
3852,5
3853,9
3854,0
3855,3
3856,0
3857,2
3858,9
3859,9
3860,8
3861,0
3862,7
3863,0
3864,8
3865,4
3866,1
3867,2
3868,7
3869,5
3870,7
3871,1
3872,5
3873,2
3874,3
3875,9
3876,8
3877,8
3878,9
3879,8
3880,2
3881,8
3882,3
3883,4
3884,4
3885,3
3886,3
3887,4
3888,3
3889,9
3890,9
3891,5
3892,4
3893,9
3894,8
3895,6
3896,9
3897,2
3898,4
3899,8
3900,0
3901,1
3902,8
3903,1
3904,3
3905,0
3906,7
3907,0
3908,4
3909,1
3910,3
3911,8
3912,2
3913,0
3914,2
3915,1
3916,7
3917,2
3918,2
3919,7
3920,3
3921,9
3922,1
3923,2
3924,4
3925,1
3926,1
3927,2
3928,9
3929,0
3930,8
3931,3
3932,9
3933,7
3934,9
3935,8
3936,2
3937,7
3938,1
3939,5
3940,2
3941,9
3942,5
3943,1
3944,9
3945,1
3946,2
3947,1
3948,7
3949,6
3950,1
3951,0
3952,7
3953,2
3954,1
3955,1
3956,7
3957,8
3958,5
3959,2
3960,1
3961,1
3962,9
3963,1
3964,7
3965,6
3966,0
3967,9
3968,7
3969,4
3970,9
3971,5
3972,0
3973,2
3974,0
3975,8
3976,8
3977,0
3978,4
3979,1
3980,2
3981,5
3982,6
3983,7
3984,1
3985,9
3986,7
3987,2
3988,9
3989,9
3990,4
3991,1
3992,9
3993,6
3994,0
3995,0
3996,7
3997,0
3998,0
3999,3
4000,2
4001,1
4002,9
4003,6
4004,3
4005,6
4006,9
4007,3
4008,9
4009,9
4010,7
4011,4
4012,4
4013,2
4014,3
4015,0
4016,8
4017,1
4018,3
4019,9
4020,5
4021,7
4022,2
4023,3
4024,4
4025,1
4026,1
4027,0
4028,5
4029,0
4030,8
4031,4
4032,7
4033,4
4034,7
4035,5
4036,7
4037,4
4038,9
4039,7
4040,7
4041,4
4042,2
4043,6
4044,7
4045,7
4046,6
4047,9
4048,7
4049,6
4050,0
4051,2
4052,5
4053,6
4054,3
4055,7
4056,4
4057,3
4058,7
4059,7
4060,5
4061,5
4062,2
4063,2
4064,7
4065,7
4066,2
4067,1
4068,5
4069,3
4070,1
4071,0
4072,5
4073,5
4074,6
4075,2
4076,5
4077,4
4078,0
4079,4
4080,4
4081,1
4082,6
4083,9
4084,2
4085,1
4086,0
4087,1
4088,7
4089,1
4090,5
4091,9
4092,2
4093,0
4094,0
4095,9
4096,4
4097,6
4098,8
4099,7
4100,0
4101,0
4102,6
4103,3
4104,1
4105,5
4106,3
4107,5
4108,3
4109,8
4110,4
4111,2
4112,0
4113,1
4114,4
4115,4
4116,7
4117,8
4118,3
4119,3
4120,6
4121,9
4122,6
4123,6
4124,3
4125,5
4126,1
4127,9
4128,1
4129,5
4130,1
4131,8
4132,9
4133,6
4134,8
4135,3
4136,3
4137,3
4138,5
4139,3
4140,5
4141,3
4142,4
4143,3
4144,7
4145,6
4146,8
4147,4
4148,0
4149,3
4150,8
4151,2
4152,0
4153,6
4154,1
4155,1
4156,6
4157,8
4158,0
4159,2
4160,0
4161,5
4162,4
4163,4
4164,6
4165,2
4166,9
4167,6
4168,3
4169,2
4170,8
4171,3
4172,9
4173,1
4174,8
4175,9
4176,1
4177,9
4178,5
4179,8
4180,4
4181,8
4182,8
4183,0
4184,9
4185,2
4186,1
4187,6
4188,1
4189,9
4190,3
4191,1
4192,9
4193,5
4194,9
4195,4
4196,8
4197,8
4198,1
4199,8
4200,1
4201,3
4202,2
4203,9
4204,5
4205,1
4206,1
4207,0
4208,6
4209,2
4210,9
4211,3
4212,3
4213,3
4214,9
4215,0
4216,5
4217,4
4218,6
4219,3
4220,0
4221,5
4222,2
4223,4
4224,7
4225,8
4226,1
4227,2
4228,2
4229,3
4230,5
4231,4
4232,8
4233,4
4234,9
4235,0
4236,9
4237,1
4238,1
4239,0
4240,2
4241,8
4242,5
4243,4
4244,0
4245,0
4246,8
4247,0
4248,5
4249,6
4250,2
4251,1
4252,4
4253,1
4254,4
4255,5
4256,8
4257,0
4258,5
4259,5
4260,7
4261,0
4262,1
4263,2
4264,3
4265,2
4266,9
4267,0
4268,5
4269,8
4270,3
4271,7
4272,1
4273,6
4274,4
4275,4
4276,5
4277,7
4278,6
4279,8
4280,3
4281,6
4282,3
4283,3
4284,3
4285,8
4286,6
4287,0
4288,9
4289,8
4290,8
4291,6
4292,5
4293,9
4294,0
4295,7
4296,2
4297,5
4298,0
4299,4
4300,4
4301,6
4302,9
4303,7
4304,1
4305,8
4306,4
4307,4
4308,3
4309,6
4310,6
4311,0
4312,2
4313,5
4314,3
4315,7
4316,5
4317,6
4318,2
4319,3
4320,1
4321,2
4322,9
4323,3
4324,5
4325,2
4326,4
4327,9
4328,9
4329,3
4330,4
4331,7
4332,6
4333,4
4334,4
4335,7
4336,8
4337,6
4338,1
4339,2
4340,7
4341,0
4342,8
4343,0
4344,0
4345,8
4346,6
4347,7
4348,2
4349,1
4350,6
4351,1
4352,0
4353,5
4354,2
4355,8
4356,9
4357,9
4358,2
4359,9
4360,7
4361,4
4362,6
4363,9
4364,5
4365,6
4366,4
4367,9
4368,6
4369,6
4370,7
4371,0
4372,1
4373,6
4374,6
4375,5
4376,1
4377,7
4378,6
4379,3
4380,4
4381,9
4382,5
4383,6
4384,3
4385,2
4386,9
4387,0
4388,0
4389,7
4390,5
4391,0
4392,4
4393,1
4394,3
4395,2
4396,2
4397,7
4398,8
4399,3
4400,6
4401,5
4402,1
4403,4
4404,5
4405,6
4406,8
4407,6
4408,2
4409,6
4410,4
4411,3
4412,8
4413,9
4414,2
4415,1
4416,9
4417,5
4418,7
4419,6
4420,4
4421,9
4422,2
4423,0
4424,9
4425,8
4426,0
4427,1
4428,1
4429,2
4430,5
4431,5
4432,0
4433,8
4434,0
4435,2
4436,8
4437,7
4438,7
4439,3
4440,3
4441,7
4442,0
4443,1
4444,1
4445,0
4446,4
4447,3
4448,4
4449,7
4450,2
4451,5
4452,9
4453,9
4454,7
4455,2
4456,5
4457,7
4458,7
4459,1
4460,7
4461,7
4462,3
4463,8
4464,0
4465,0
4466,7
4467,6
4468,2
4469,6
4470,3
4471,5
4472,5
4473,8
4474,1
4475,3
4476,4
4477,6
4478,0
4479,3
4480,4
4481,0
4482,2
4483,5
4484,3
4485,9
4486,5
4487,8
4488,8
4489,9
4490,2
4491,0
4492,0
4493,8
4494,5
4495,2
4496,0
4497,6
4498,8
4499,6
4500,1
4501,1
4502,9
4503,2
4504,1
4505,5
4506,8
4507,3
4508,8
4509,6
4510,3
4511,9
4512,9
4513,2
4514,1
4515,6
4516,0
4517,2
4518,5
4519,6
4520,4
4521,2
4522,4
4523,8
4524,7
4525,7
4526,4
4527,8
4528,6
4529,1
4530,2
4531,4
4532,8
4533,7
4534,6
4535,9
4536,3
4537,5
4538,8
4539,3
4540,8
4541,1
4542,8
4543,0
4544,8
4545,2
4546,5
4547,7
4548,7
4549,9
4550,8
4551,6
4552,0
4553,5
4554,1
4555,3
4556,9
4557,1
4558,0
4559,4
4560,3
4561,6
4562,8
4563,9
4564,9
4565,7
4566,7
4567,4
4568,6
4569,1
4570,4
4571,3
4572,2
4573,6
4574,3
4575,8
4576,9
4577,3
4578,2
4579,0
4580,3
4581,7
4582,3
4583,1
4584,3
4585,4
4586,3
4587,2
4588,7
4589,6
4590,0
4591,8
4592,8
4593,6
4594,7
4595,6
4596,2
4597,7
4598,8
4599,0
4600,1
4601,4
4602,2
4603,0
4604,9
4605,7
4606,1
4607,6
4608,0
4609,9
4610,1
4611,7
4612,7
4613,1
4614,1
4615,6
4616,5
4617,9
4618,6
4619,9
4620,0
4621,8
4622,1
4623,8
4624,5
4625,9
4626,8
4627,9
4628,5
4629,3
4630,3
4631,6
4632,1
4633,0
4634,4
4635,4
4636,4
4637,5
4638,2
4639,6
4640,5
4641,1
4642,3
4643,2
4644,5
4645,2
4646,3
4647,2
4648,3
4649,5
4650,5
4651,9
4652,8
4653,6
4654,4
4655,6
4656,6
4657,0
4658,7
4659,6
4660,6
4661,7
4662,5
4663,1
4664,1
4665,1
4666,9
4667,2
4668,6
4669,6
4670,0
4671,9
4672,2
4673,1
4674,4
4675,3
4676,1
4677,5
4678,5
4679,5
4680,3
4681,7
4682,5
4683,7
4684,5
4685,3
4686,9
4687,2
4688,1
4689,7
4690,0
4691,0
4692,2
4693,8
4694,1
4695,8
4696,3
4697,1
4698,1
4699,4
4700,8
4701,3
4702,2
4703,3
4704,0
4705,9
4706,7
4707,3
4708,9
4709,0
4710,4
4711,8
4712,8
4713,7
4714,5
4715,5
4716,5
4717,2
4718,3
4719,7
4720,6
4721,4
4722,9
4723,3
4724,1
4725,0
4726,1
4727,0
4728,9
4729,9
4730,7
4731,3
4732,7
4733,5
4734,3
4735,3
4736,0
4737,6
4738,4
4739,7
4740,5
4741,5
4742,3
4743,5
4744,9
4745,4
4746,2
4747,9
4748,4
4749,1
4750,6
4751,3
4752,2
4753,9
4754,8
4755,9
4756,4
4757,1
4758,9
4759,0
4760,8
4761,4
4762,8
4763,9
4764,3
4765,9
4766,2
4767,9
4768,3
4769,5
4770,3
4771,7
4772,3
4773,1
4774,7
4775,8
4776,0
4777,7
4778,1
4779,1
4780,2
4781,1
4782,7
4783,1
4784,3
4785,6
4786,3
4787,8
4788,0
4789,3
4790,9
4791,4
4792,5
4793,5
4794,1
4795,9
4796,1
4797,9
4798,5
4799,8
4800,1
4801,1
4802,1
4803,6
4804,5
4805,1
4806,1
4807,7
4808,6
4809,7
4810,7
4811,3
4812,4
4813,8
4814,8
4815,6
4816,3
4817,9
4818,3
4819,4
4820,1
4821,5
4822,6
4823,6
4824,8
4825,3
4826,3
4827,4
4828,6
4829,2
4830,2
4831,0
4832,6
4833,4
4834,8
4835,0
4836,3
4837,1
4838,3
4839,4
4840,0
4841,9
4842,0
4843,9
4844,7
4845,5
4846,5
4847,7
4848,8
4849,9
4850,7
4851,5
4852,3
4853,7
4854,0
4855,0
4856,7
4857,4
4858,1
4859,5
4860,9
4861,9
4862,4
4863,1
4864,5
4865,9
4866,0
4867,0
4868,5
4869,0
4870,1
4871,5
4872,7
4873,3
4874,1
4875,2
4876,9
4877,8
4878,1
4879,0
4880,4
4881,3
4882,4
4883,8
4884,8
4885,3
4886,0
4887,3
4888,6
4889,1
4890,6
4891,8
4892,0
4893,7
4894,8
4895,5
4896,5
4897,4
4898,7
4899,5
4900,2
4901,7
4902,2
4903,7
4904,4
4905,2
4906,2
4907,7
4908,0
4909,3
4910,5
4911,3
4912,6
4913,2
4914,7
4915,2
4916,3
4917,2
4918,0
4919,5
4920,8
4921,5
4922,8
4923,6
4924,0
4925,1
4926,7
4927,9
4928,0
4929,6
4930,3
4931,7
4932,8
4933,1
4934,9
4935,4
4936,7
4937,5
4938,3
4939,8
4940,8
4941,3
4942,3
4943,7
4944,7
4945,9
4946,6
4947,5
4948,2
4949,9
4950,4
4951,1
4952,2
4953,1
4954,0
4955,3
4956,6
4957,9
4958,1
4959,3
4960,1
4961,8
4962,3
4963,0
4964,6
4965,1
4966,3
4967,6
4968,5
4969,4
4970,8
4971,4
4972,7
4973,7
4974,5
4975,3
4976,1
4977,0
4978,5
4979,9
4980,7
4981,8
4982,6
4983,5
4984,0
4985,5
4986,2
4987,6
4988,0
4989,2
4990,9
4991,2
4992,5
4993,2
4994,4
4995,5
4996,0
4997,2
4998,6
4999,1
5000,0
5001,8
5002,1
5003,4
5004,3
5005,9
5006,9
5007,8
5008,1
5009,8
5010,1
5011,6
5012,2
5013,7
5014,1
5015,3
5016,0
5017,6
5018,7
5019,2
5020,3
5021,6
5022,1
5023,3
5024,5
5025,2
5026,6
5027,2
5028,9
5029,2
5030,9
5031,0
5032,1
5033,7
5034,2
5035,1
5036,8
5037,3
5038,8
5039,6
5040,2
5041,5
5042,2
5043,2
5044,9
5045,0
5046,6
5047,5
5048,3
5049,9
5050,7
5051,7
5052,7
5053,2
5054,9
5055,7
5056,9
5057,0
5058,2
5059,7
5060,7
5061,9
5062,4
5063,3
5064,4
5065,5
5066,5
5067,7
5068,5
5069,0
5070,4
5071,6
5072,7
5073,1
5074,6
5075,6
5076,1
5077,8
5078,0
5079,0
5080,3
5081,3
5082,6
5083,9
5084,2
5085,6
5086,3
5087,5
5088,5
5089,6
5090,2
5091,2
5092,9
5093,9
5094,9
5095,6
5096,2
5097,9
5098,9
5099,3
5100,4
5101,2
5102,4
5103,7
5104,9
5105,1
5106,9
5107,2
5108,1
5109,1
5110,7
5111,7
5112,9
5113,4
5114,2
5115,6
5116,1
5117,2
5118,4
5119,5
5120,6
5121,3
5122,0
5123,0
5124,0
5125,9
5126,8
5127,6
5128,5
5129,1
5130,7
5131,4
5132,0
5133,2
5134,7
5135,9
5136,9
5137,0
5138,5
5139,0
5140,4
5141,2
5142,8
5143,2
5144,2
5145,7
5146,1
5147,8
5148,6
5149,5
5150,1
5151,1
5152,9
5153,2
5154,9
5155,6
5156,8
5157,6
5158,7
5159,6
5160,3
5161,5
5162,4
5163,1
5164,6
5165,6
5166,4
5167,0
5168,2
5169,8
5170,6
5171,1
5172,1
5173,6
5174,3
5175,1
5176,7
5177,2
5178,7
5179,9
5180,6
5181,2
5182,1
5183,8
5184,2
5185,1
5186,7
5187,2
5188,9
5189,6
5190,6
5191,7
5192,9
5193,1
5194,6
5195,2
5196,9
5197,9
5198,1
5199,9
5200,2
5201,9
5202,2
5203,9
5204,8
5205,0
5206,3
5207,9
5208,4
5209,3
5210,9
5211,5
5212,9
5213,0
5214,9
5215,0
5216,4
5217,9
5218,5
5219,2
5220,7
5221,3
5222,9
5223,9
5224,4
5225,3
5226,8
5227,1
5228,6
5229,9
5230,4
5231,5
5232,2
5233,0
5234,9
5235,7
5236,4
5237,3
5238,2
5239,9
5240,0
5241,0
5242,5
5243,2
5244,8
5245,8
5246,7
5247,9
5248,4
5249,8
5250,4
5251,8
5252,4
5253,7
5254,0
5255,4
5256,8
5257,2
5258,7
5259,2
5260,6
5261,3
5262,5
5263,7
5264,4
5265,9
5266,6
5267,7
5268,4
5269,5
5270,3
5271,5
5272,2
5273,2
5274,8
5275,1
5276,4
5277,0
5278,8
5279,7
5280,0
5281,5
5282,5
5283,3
5284,8
5285,6
5286,2
5287,7
5288,4
5289,8
5290,9
5291,5
5292,5
5293,5
5294,0
5295,0
5296,2
5297,2
5298,4
5299,4
5300,2
5301,0
5302,8
5303,7
5304,6
5305,3
5306,1
5307,2
5308,5
5309,5
5310,5
5311,9
5312,0
5313,6
5314,6
5315,0
5316,9
5317,7
5318,2
5319,7
5320,1
5321,6
5322,3
5323,7
5324,7
5325,7
5326,3
5327,7
5328,2
5329,8
5330,9
5331,6
5332,4
5333,4
5334,3
5335,4
5336,7
5337,3
5338,8
5339,5
5340,5
5341,9
5342,5
5343,4
5344,6
5345,2
5346,5
5347,5
5348,9
5349,7
5350,9
5351,9
5352,3
5353,5
5354,2
5355,8
5356,3
5357,6
5358,3
5359,7
5360,4
5361,1
5362,6
5363,3
5364,4
5365,3
5366,0
5367,9
5368,3
5369,9
5370,2
5371,7
5372,7
5373,4
5374,0
5375,3
5376,0
5377,0
5378,9
5379,4
5380,1
5381,8
5382,3
5383,3
5384,0
5385,6
5386,1
5387,1
5388,9
5389,7
5390,5
5391,9
5392,9
5393,8
5394,5
5395,1
5396,6
5397,4
5398,9
5399,1
5400,9
5401,1
5402,2
5403,3
5404,7
5405,9
5406,4
5407,9
5408,3
5409,5
5410,5
5411,7
5412,9
5413,6
5414,4
5415,6
5416,7
5417,7
5418,5
5419,8
5420,7
5421,0
5422,6
5423,6
5424,2
5425,8
5426,9
5427,6
5428,1
5429,7
5430,3
5431,9
5432,3
5433,2
5434,8
5435,7
5436,6
5437,9
5438,3
5439,2
5440,3
5441,2
5442,9
5443,6
5444,5
5445,7
5446,5
5447,3
5448,8
5449,8
5450,0
5451,1
5452,6
5453,6
5454,4
5455,8
5456,8
5457,4
5458,5
5459,1
5460,4
5461,3
5462,3
5463,1
5464,1
5465,6
5466,3
5467,9
5468,0
5469,8
5470,6
5471,9
5472,4
5473,9
5474,2
5475,5
5476,9
5477,9
5478,1
5479,9
5480,4
5481,3
5482,3
5483,4
5484,4
5485,2
5486,7
5487,1
5488,9
5489,9
5490,2
5491,7
5492,1
5493,3
5494,8
5495,8
5496,8
5497,0
5498,8
5499,7
5500,3
5501,9
5502,9
5503,1
5504,2
5505,2
5506,2
5507,6
5508,7
5509,8
5510,5
5511,1
5512,5
5513,1
5514,5
5515,2
5516,1
5517,5
5518,1
5519,1
5520,8
5521,4
5522,5
5523,3
5524,3
5525,8
5526,0
5527,5
5528,2
5529,0
5530,4
5531,7
5532,7
5533,7
5534,9
5535,7
5536,3
5537,1
5538,9
5539,4
5540,6
5541,9
5542,0
5543,4
5544,0
5545,0
5546,4
5547,1
5548,3
5549,9
5550,8
5551,7
5552,4
5553,5
5554,4
5555,0
5556,7
5557,5
5558,0
5559,1
5560,9
5561,1
5562,1
5563,3
5564,3
5565,2
5566,5
5567,8
5568,0
5569,7
5570,9
5571,3
5572,6
5573,7
5574,9
5575,7
5576,8
5577,8
5578,2
5579,0
5580,5
5581,3
5582,9
5583,9
5584,3
5585,8
5586,3
5587,0
5588,2
5589,7
5590,6
5591,3
5592,6
5593,2
5594,3
5595,3
5596,4
5597,7
5598,4
5599,4
5600,5
5601,2
5602,9
5603,3
5604,0
5605,0
5606,7
5607,6
5608,2
5609,7
5610,9
5611,0
5612,3
5613,5
5614,0
5615,6
5616,8
5617,2
5618,4
5619,5
5620,5
5621,4
5622,8
5623,5
5624,0
5625,1
5626,4
5627,0
5628,9
5629,4
5630,7
5631,1
5632,8
5633,2
5634,6
5635,1
5636,1
5637,7
5638,8
5639,2
5640,1
5641,3
5642,4
5643,5
5644,4
5645,6
5646,0
5647,4
5648,0
5649,9
5650,9
5651,8
5652,2
5653,2
5654,4
5655,1
5656,3
5657,6
5658,9
5659,9
5660,1
5661,9
5662,3
5663,4
5664,1
5665,9
5666,8
5667,7
5668,0
5669,8
5670,6
5671,3
5672,3
5673,9
5674,7
5675,6
5676,3
5677,2
5678,2
5679,1
5680,0
5681,4
5682,0
5683,9
5684,2
5685,3
5686,3
5687,8
5688,5
5689,6
5690,4
5691,6
5692,9
5693,3
5694,5
5695,8
5696,4
5697,8
5698,0
5699,9
5700,7
5701,2
5702,8
5703,6
5704,5
5705,2
5706,6
5707,1
5708,2
5709,3
5710,0
5711,2
5712,3
5713,3
5714,6
5715,2
5716,6
5717,9
5718,9
5719,6
5720,5
5721,9
5722,0
5723,7
5724,7
5725,7
5726,7
5727,3
5728,1
5729,2
5730,4
5731,5
5732,5
5733,1
5734,3
5735,1
5736,6
5737,2
5738,4
5739,8
5740,9
5741,5
5742,5
5743,9
5744,3
5745,2
5746,6
5747,1
5748,8
5749,8
5750,7
5751,8
5752,2
5753,0
5754,9
5755,6
5756,7
5757,2
5758,3
5759,7
5760,4
5761,0
5762,5
5763,1
5764,7
5765,4
5766,1
5767,0
5768,9
5769,7
5770,8
5771,5
5772,3
5773,1
5774,7
5775,0
5776,6
5777,7
5778,3
5779,0
5780,0
5781,7
5782,3
5783,3
5784,4
5785,2
5786,4
5787,4
5788,3
5789,3
5790,6
5791,8
5792,9
5793,0
5794,1
5795,7
5796,8
